id,title,category,activity_key,lat,lng,duration,format,zone,distance,image,vivanote,shortDescription,includes,requirements,idealFor,effortLevel,weatherNote,clothingNote,importantToKnow,needsPhone,needsPeopleCount,extraAllowed,maxExtraPeople,extraRequiresApproval,extraNote,city,ambiance,environment,durationType,engagement,calma_tipo,participacion_tipo,sacudida_tipo,resolucion
Teatro Petra,Función de teatro contemporáneo en sala,cultura,theater,4.62729587,-74.07003635,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/1049746/pexels-photo-1049746.jpeg,Incluimos esta función por su apuesta por el teatro contemporáneo en formato cercano. Es un plan donde la propuesta escénica y la interpretación toman el centro.,Función de teatro contemporáneo en sala dedicada a propuestas escénicas actuales.,Entrada a función,Espacio cultural,Mayores de 12 años,cultura,teatro,arte,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,social,indoor,media,relajado,interior,(vide),(vide),duradero
Casa E Borrero,Obra teatral independiente en espacio escénico,cultura,theater,4.632185093,-74.0753911,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/1049746/pexels-photo-1049746.jpeg,Elegimos este espacio por su impulso al teatro independiente y las propuestas escénicas actuales. Representa la creación teatral desde formatos más íntimos.,Obra teatral independiente en espacio escénico enfocado en propuestas artísticas alternativas.,Entrada a función,Espacio cultural,Mayores de 12 años,cultura,teatro,arte,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,cultural,indoor,media,relajado,interior,(vide),(vide),duradero
Teatro Libre Chapinero,Obra teatral contemporánea en sala cultural,cultura,theater,4.648344055,-74.06275676,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/1049746/pexels-photo-1049746.jpeg,Elegimos esta obra por la programación contemporánea en una sala dedicada al teatro. Es una experiencia escénica pensada para el encuentro con la obra.,Obra teatral contemporánea en sala cultural dedicada a artes escénicas.,Entrada a función,Espacio cultural,Mayores de 12 años,cultura,teatro,arte,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,social,indoor,media,relajado,interior,(vide),(vide),duradero
Shambhala El Retiro Ecohotel,Retiro ecológico en hotel rodeado de montaña,estancias,eco_lodge,4.586366227,-74.42802728,60,duo,Cundi Sur,Cercana,https://images.pexels.com/photos/35072710/pexels-photo-35072710.jpeg,Elegimos este ecohotel por su integración con paisaje de montaña. Es una experiencia de descanso donde entorno y estadía se conectan.,Retiro ecológico en hotel rodeado de montaña enfocado en descanso y tranquilidad.,Noche de alojamiento,Espacios naturales,Mayores de 10 años,descanso,naturaleza,desconexión,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo para clima frío,Ambiente de tranquilidad,TRUE,TRUE,Cundi Sur,relax,outdoor,larga,relajado,interior,(vide),(vide),entorno
Satori,Retiro de descanso en entorno natural sereno,estancias,eco_lodge,4.859875635,-74.07873075,60,duo,Cundi Norte,Cercana,https://www.pexels.com/fr-fr/photo/detente-relaxation-chaises-terrasse-19473921/,Seleccionamos este retiro por su ambiente sereno en entorno natural. Representa una pausa enfocada en el descanso.,Retiro de descanso en entorno natural sereno enfocado en tranquilidad y desconexión.,Noche de alojamiento,Espacio natural,Mayores de 10 años,descanso,naturaleza,desconexión,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo ligero,Ambiente tranquilo,TRUE,TRUE,Cundi Norte,relax,outdoor,larga,relajado,interior,(vide),(vide),entorno
Wachuma San Pedro,Retiro espiritual en entorno natural tranquilo,estancias,eco_lodge,4.907037838,-74.11603388,60,duo,Cundi Norte,Cercana,https://www.pexels.com/fr-fr/photo/detente-relaxation-chaises-terrasse-19473921/,Incluimos este retiro por su carácter espiritual en paisaje natural. Representa una experiencia de introspección acompañada por el entorno.,Retiro espiritual en entorno natural tranquilo enfocado en descanso interior.,Sesión guiada,Espacio natural,Mayores de 18 años,bienestar,desconexión,reflexión,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo ligero,Ambiente de tranquilidad,TRUE,TRUE,Cundi Norte,relax,indoor,larga,relajado,interior,(vide),(vide),duradero
Manodeoso,Retiro de descanso en entorno natural aislado,estancias,eco_lodge,5.10108907,-73.78049008,60,duo,Cundi Norte,Cercana,https://images.pexels.com/photos/13539139/pexels-photo-13539139.jpeg,Incluimos este retiro por su sensación de aislamiento en entorno natural. Representa una pausa lejos del ritmo cotidiano.,Retiro de descanso en entorno natural aislado para desconexión profunda.,Noche de alojamiento,Espacio natural,Mayores de 10 años,descanso,naturaleza,desconexión,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo ligero,Señal limitada,TRUE,TRUE,Cundi Norte,"romántico,relax",outdoor,larga,relajado,interior,(vide),(vide),entorno
La Masía Hotel Boutique,Noche en hotel boutique de estilo rural,estancias,hotel_stay,4.575356509,-74.52935736,60,duo,Cundi Occidente,Cercana,https://images.pexels.com/photos/1001965/pexels-photo-1001965.jpeg,Valoramos este hotel por su estilo rural aplicado a la estadía boutique. Es un plan de descanso con carácter arquitectónico propio.,Noche en hotel boutique de estilo rural para descansar en entorno campestre.,Noche de alojamiento,Habitación equipada,Mayores de 8 años,descanso,naturaleza,desconexión,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo ligero,Llegar antes del anochecer,TRUE,TRUE,Cundi Occidente,"romántico,relax",indoor,larga,relajado,interior,(vide),(vide),entorno
Hospedaje La Casona,Estadía tradicional en casa rural histórica,estancias,hotel_stay,4.917303184,-74.09705073,60,duo,Cundi Norte,Cercana,https://images.pexels.com/photos/1001965/pexels-photo-1001965.jpeg,Elegimos esta casa por su arquitectura tradicional y carácter histórico. Es una estadía que conecta con lo patrimonial.,Estadía tradicional en casa rural histórica para descanso en entorno campestre.,Noche de alojamiento,Habitación equipada,Mayores de 8 años,descanso,tradición,naturaleza,suave,Depende de condiciones del entorno.,Ropa cómoda,Abrigo ligero,Llegar antes del anochecer,TRUE,TRUE,Cundi Norte,"romántico,relax",outdoor,larga,relajado,interior,(vide),(vide),entorno
Prudencia,Cena de autor con ingredientes locales,gastro,dining,4.595751971,-74.07069031,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4255484/pexels-photo-4255484.jpeg,Seleccionamos esta mesa por el uso de ingredientes locales dentro de una propuesta de autor. Es un plan donde producto y técnica se equilibran.,Cena de autor con ingredientes locales en experiencia gastronómica guiada.,Cena guiada,Bebida incluida,Mayores de 12 años,gastronomía,descubrimiento,encuentro,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
EL AQUELARRE,Cena de cocina creativa en ambiente íntimo,gastro,dining,4.595992999,-74.07164696,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4255484/pexels-photo-4255484.jpeg,Incluimos esta experiencia por su formato íntimo y enfoque creativo en cocina. Representa una cena donde el detalle y el ambiente tienen peso.,Cena de cocina creativa en ambiente íntimo enfocada en sabores contemporáneos.,Cena,Espacio restaurante,Mayores de 12 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Salvo Patria,Cena de cocina colombiana contemporánea,gastro,dining,4.6434828,-74.06010706,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4255484/pexels-photo-4255484.jpeg,Seleccionamos esta mesa por su mirada contemporánea sobre la cocina colombiana. Representa la reinterpretación del producto local.,Cena de cocina colombiana contemporánea enfocada en ingredientes locales.,Cena,Espacio restaurante,Mayores de 10 años,gastronomía,encuentro,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Mesa Franca,Cena de autor con menú cambiante,gastro,dining,4.646150609,-74.06012933,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Seleccionamos esta mesa por su menú cambiante guiado por la propuesta del chef. Representa la cocina como proceso en evolución.,Cena de autor con menú cambiante según temporada e ingredientes.,Cena guiada,Bebida incluida,Mayores de 12 años,gastronomía,descubrimiento,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,social,indoor,media,relajado,interior,(vide),(vide),duradero
El Chato,Cena de autor con ingredientes locales,gastro,dining,4.647977827,-74.05706195,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Elegimos esta cena por su trabajo de autor con ingredientes locales. Representa una mirada contemporánea al producto colombiano.,Cena de autor centrada en ingredientes locales y cocina contemporánea.,Cena guiada,Bebida incluida,Mayores de 12 años,gastronomía,descubrimiento,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
LEO,Cena de cocina colombiana de origen,gastro,dining,4.64806802,-74.05642557,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Seleccionamos esta mesa por su investigación sobre cocinas de origen en Colombia. Es una experiencia donde territorio y cocina se conectan.,Cena de cocina colombiana de origen enfocada en territorio e ingredientes.,Cena guiada,Bebida incluida,Mayores de 12 años,gastronomía,cultura,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Tierra Chapinero,Cena de cocina vegetal de temporada,gastro,dining,4.648837333,-74.0569213,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Valoramos esta propuesta por su cocina vegetal de temporada. Representa un plan donde el ingrediente vegetal es protagonista.,Cena de cocina vegetal de temporada con enfoque en ingredientes frescos.,Cena,Espacio restaurante,Mayores de 10 años,gastronomía,saludable,encuentro,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,social,indoor,media,relajado,interior,(vide),(vide),duradero
Harry Sasson,Cena de autor con técnica francesa clásica,gastro,dining,4.659329706,-74.05458626,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Seleccionamos esta mesa por su cocina de autor con técnica francesa clásica. Representa la tradición europea desde una mirada local.,Cena de autor con técnica francesa clásica y enfoque en ingredientes de calidad.,Cena,Espacio restaurante,Mayores de 12 años,gastronomía,descubrimiento,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Restaurante Pajares Salinas,Cena española tradicional de alta cocina,gastro,dining,4.678856769,-74.04419309,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452249/pexels-photo-35452249.jpeg,Incluimos esta mesa por su cocina española tradicional de alto nivel técnico. Es una experiencia ligada a recetas clásicas.,Cena española tradicional de alta cocina con recetas clásicas.,Cena,Espacio restaurante,Mayores de 12 años,gastronomía,cultura,encuentro,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Galenos Restaurante,Cena mediterránea con cocina de autor,gastro,dining,4.680591622,-74.05718727,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452249/pexels-photo-35452249.jpeg,Elegimos esta propuesta por su cocina mediterránea de autor. Representa una mirada personal a esa tradición culinaria.,Cena mediterránea con cocina de autor enfocada en ingredientes frescos.,Cena,Espacio restaurante,Mayores de 12 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,romántico,indoor,media,relajado,interior,(vide),(vide),duradero
Oda Restaurante 🇨🇴,Cena de cocina colombiana contemporánea,gastro,dining,4.718743537,-74.03605915,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452281/pexels-photo-35452281.jpeg,Seleccionamos esta mesa por su mirada contemporánea sobre la cocina colombiana. Representa el producto local en formato actual.,Cena de cocina colombiana contemporánea enfocada en ingredientes locales.,Cena,Espacio restaurante,Mayores de 10 años,gastronomía,cultura,encuentro,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,social,indoor,media,relajado,interior,(vide),(vide),duradero
INDULTO Restaurante bistró & café,Cena bistró contemporánea con café de autor,gastro,dining,5.021999285,-74.00433436,60,duo,Cundi Norte,Cercana,https://images.pexels.com/photos/35452281/pexels-photo-35452281.jpeg,Elegimos este bistró por su cocina contemporánea acompañada de café de autor. Es un plan que une comida y cultura cafetera.,Cena bistró contemporánea acompañada de café de autor en ambiente acogedor.,Cena,Espacio restaurante,Mayores de 10 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Cundi Norte,social,indoor,media,relajado,interior,(vide),(vide),duradero
Senda Nativa Cuadrimoto NATURALEZA Y AVENTURA,Ruta en cuatrimoto por senderos naturales,aventura,buggy,4.912786776,-73.89719801,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/31234079/pexels-photo-31234079.jpeg,Incluimos esta ruta por el recorrido sobre senderos naturales. Es un plan de conducción en entorno abierto.,Ruta en cuatrimoto por senderos naturales para experimentar conducción en entorno abierto.,Uso de cuatrimoto,Recorrido guiado,Mayores de 18 años,Saber conducir,motor,aventura,terreno natural,alto,La actividad puede ajustarse según condiciones climáticas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones de seguridad,Llegar puntual,Bogotá,adrenalina,outdoor,media,activo,(vide),manual,(vide),crear
Cabalgatas Trote y Galope en La Calera,Cabalgata guiada con tramos de trote controlado,aventura,horseback,4.716900983,-73.97862955,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/8968513/pexels-photo-8968513.jpeg,Elegimos esta cabalgata por la combinación de ritmos durante el recorrido. Es un plan donde la dinámica del desplazamiento hace parte de la experiencia.,Cabalgata guiada con tramos de trote controlado en recorrido de montaña con acompañamiento.,Cabalgata guiada,Recorrido por senderos,Mayores de 10 años,naturaleza,experiencia ecuestre,aire libre,medio,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Pantalón largo,Actividad al aire libre,Seguir indicaciones del guía,TRUE,Bogotá,adrenalina,outdoor,media,activo,(vide),manual,(vide),crear
ELEPHANT Moto : Colombia,Ruta guiada en moto por carretera escénica,aventura,motorbike,4.662162913,-74.06371548,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15817066/pexels-photo-15817066.jpeg?_gl=1*lw420d*_ga*NDI2NDg4NDQzLjE3Njk2MDkxNzY.*_ga_8JE65Q40S6*czE3NzA4NTg1OTckbzckZzEkdDE3NzA4NjEzMjEkajE3JGwwJGgw,Nos gusta esta ruta porque combina conducción en carretera con paisajes abiertos. Es una experiencia pensada para disfrutar el trayecto con acompañamiento guiado.,Ruta guiada en moto por carretera escénica para disfrutar la conducción acompañada.,Ruta guiada | Acompañamiento,Saber conducir moto | Mayores de 18 años,motor | recorrido | experiencia guiada,alto,La actividad puede ajustarse según condiciones climáticas.,Ropa cómoda | Calzado cerrado,Actividad en carretera | Seguir indicaciones del guía | Puntualidad,TRUE,TRUE,TRUE,1,TRUE,Cupos sujetos a validación previa,Bogotá,adrenalina,outdoor,media,activo,(vide),manual,(vide),duradero
The Art Studio,Taller práctico de pintura en estudio artístico,cultura,art_workshop,4.703714513,-74.03228784,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/34059834/,Elegimos este taller por la práctica directa de pintura en estudio. Representa la creación plástica como ejercicio guiado.,Taller práctico de pintura en estudio artístico para explorar técnicas visuales.,Taller guiado,Materiales básicos,Mayores de 10 años,creatividad,arte,cultura,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,relax,indoor,media,activo,(vide),manual,(vide),crear
Atelier Olfativo,Taller de creación de perfume personalizado,cultura,perfume,4.653634637,-74.06021278,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-fragrance-parfum-nature-morte-15007549/,Seleccionamos este taller por la posibilidad de construir un perfume propio desde la exploración de esencias. Representa el olfato como herramienta creativa.,Taller de creación de perfume personalizado para explorar aromas y composición.,Taller guiado,Materiales básicos,Mayores de 12 años,creatividad,cultura,experiencia sensorial,suave,Actividad en entorno interior.,Ropa cómoda,—,Seguir indicaciones,TRUE,TRUE,Bogotá,"relax,romántico",indoor,media,activo,(vide),manual,(vide),crear
Taller Kakaw,Taller de cacao y chocolate artesanal,gastro,chef_hat,4.624926934,-74.07131183,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/2977514/pexels-photo-2977514.jpeg,Valoramos este taller por el trabajo con cacao desde la materia prima. Es un plan donde el proceso artesanal se vive paso a paso.,Taller práctico de cacao para conocer procesos y preparar chocolate artesanal.,Taller guiado,Materiales básicos,Mayores de 8 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
Taller de pastelería Victor Araque,Taller práctico de pastelería artesanal,gastro,chef_hat,4.651953102,-74.06015417,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/2977514/pexels-photo-2977514.jpeg,Seleccionamos este taller por la práctica directa de técnicas de pastelería. Es un plan donde el aprendizaje se da en la elaboración.,Taller práctico de pastelería artesanal para aprender técnicas básicas.,Taller guiado,Materiales básicos,Mayores de 10 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
El Taller de Debbie,Taller de repostería creativa paso a paso,gastro,chef_hat,4.663002113,-74.05761467,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/2977514/pexels-photo-2977514.jpeg,Incluimos este taller por su enfoque práctico en repostería creativa. Es un plan donde aprender y preparar van juntos.,Taller de repostería creativa con guía paso a paso para preparar recetas dulces.,Taller guiado,Materiales básicos,Mayores de 10 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
Juliana Salazar Taller Culinario,Taller culinario práctico con chef,gastro,chef_hat,4.700498622,-74.05851969,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267320/pexels-photo-1267320.jpeg,Elegimos este taller por la práctica culinaria directa con guía profesional. Es un plan centrado en aprender haciendo.,Taller culinario práctico con chef para aprender técnicas de cocina.,Taller guiado,Materiales básicos,Mayores de 10 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
La Chef Zerpa - Cursos y Catering,Taller de cocina y técnicas culinarias,gastro,chef_hat,4.716849461,-74.03430106,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267320/pexels-photo-1267320.jpeg,Elegimos este taller por su enfoque en técnicas culinarias prácticas. Es una experiencia de aprendizaje guiado en cocina.,Taller de cocina con técnicas culinarias para aprender preparación de recetas.,Taller guiado,Materiales básicos,Mayores de 10 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
Koocina Lab,Taller de cocina práctica en laboratorio culinario,gastro,chef_hat,4.721476913,-74.04196677,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267320/pexels-photo-1267320.jpeg,Valoramos este laboratorio por su enfoque práctico en cocina experimental. Es un plan donde la técnica se explora directamente.,Taller de cocina práctica en laboratorio culinario con enfoque experimental.,Taller guiado,Materiales básicos,Mayores de 12 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
Taste Kitchen Club,Taller gastronómico práctico con chef invitado,gastro,chef_hat,4.867221238,-74.04314531,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267320/pexels-photo-1267320.jpeg,Incluimos este taller por el formato práctico con chef invitado. Representa la cocina como espacio compartido de aprendizaje.,Taller gastronómico práctico con chef invitado para aprender recetas.,Taller guiado,Materiales básicos,Mayores de 12 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Cundi Occidente,romántico,indoor,media,activo,(vide),manual,(vide),crear
Pizza School,Taller práctico de elaboración de pizza,gastro,pizza_class,4.674495786,-74.05371308,60,duo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/pizza-mains-chef-fromage-9685263/,Seleccionamos este taller por la elaboración práctica de pizza paso a paso. Es un plan donde la cocina se aprende haciendo.,Taller práctico de elaboración de pizza con guía paso a paso.,Taller guiado,Materiales básicos,Mayores de 8 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
SUSHI SCHOOL BOGOTÁ,Taller práctico de preparación de sushi,gastro,sushi_class,4.641170771,-74.06830524,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/8951107/pexels-photo-8951107.jpeg,Elegimos este taller por la preparación práctica de sushi guiada. Representa la cocina japonesa desde el aprendizaje activo.,Taller práctico de preparación de sushi con guía paso a paso.,Taller guiado,Materiales básicos,Mayores de 10 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Seguir indicaciones,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),manual,(vide),crear
Break Time Colombia,Sala de escape inmersiva con retos en equipo,aventura,escape_room,4.681356801,-74.0487675,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/17790678/pexels-photo-17790678.jpeg,Seleccionamos esta sala por el diseño de retos colaborativos y la dinámica en equipo. Es un plan donde la interacción y la lógica marcan la experiencia.,Resuelve retos en equipo en una sala de escape inmersiva donde la lógica y la colaboración son clave.,Sala de escape,Experiencia inmersiva,Mayores de 10 años,equipo,retos,lógica,suave,Actividad en entorno interior.,Ropa cómoda,—,Trabajo colaborativo,Puntualidad requerida,TRUE,Bogotá,adrenalina,indoor,media,activo,(vide),mental,(vide),comprender
Clases de Golf y Campo de Practica - Montepincio Golf,Clase guiada de golf + práctica en campo,aventura,golf,4.946615137,-74.02182475,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/9207654/pexels-photo-9207654.jpeg,Seleccionamos esta clase por la combinación de instrucción y práctica. Es un plan que une técnica y aplicación en campo.,Clase guiada de golf combinada con práctica en campo para trabajar técnica y aplicación.,Clase guiada,Uso de zona de práctica,Mayores de 8 años,aprendizaje,técnica,deporte,suave,Depende de condiciones climáticas.,Ropa cómoda,Calzado deportivo,Enfocado en práctica,Llegar puntual,TRUE,Bogotá,adrenalina,outdoor,media,activo,(vide),mental,(vide),comprender
colectivoclandestinocol,Taller creativo de arte experimental colectivo,cultura,art_workshop,4.663440312,-74.05073991,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/22823/pexels-photo.jpg,Incluimos este taller por su enfoque en creación artística colectiva y experimental. Representa el arte como proceso compartido.,Taller creativo de arte experimental colectivo para explorar expresión artística.,Taller guiado,Materiales básicos,Mayores de 12 años,creatividad,arte,cultura,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),mental,(vide),comprender
Cine Club El Muro,Proyección de cine independiente + conversatorio,cultura,cinema,4.64176585,-74.0638146,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/7991318/pexels-photo-7991318.jpeg,Seleccionamos esta proyección por el enfoque en cine independiente acompañado de conversación. Es un plan donde la película continúa más allá de la pantalla.,Proyección de cine independiente acompañada de conversatorio cultural.,Entrada a proyección,Espacio cultural,Mayores de 12 años,cultura,cine,reflexión,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),mental,(vide),comprender
Master Beer Planta Cervecera,Recorrido por planta cervecera + degustación,gastro,beer_tasting,4.73659997,-74.02427463,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267684/pexels-photo-1267684.jpeg,Incluimos este recorrido por mostrar el proceso de elaboración de cerveza junto a la degustación. Representa la bebida desde su producción.,Recorrido por planta cervecera con degustación guiada de productos.,Recorrido guiado,Degustación incluida,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),mental,(vide),comprender
Gran Aroma Bogotá - Perfumes de nicho,Cata guiada de perfumes de autor,cultura,perfume,4.666456242,-74.05461608,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-fragrance-parfum-nature-morte-15007549/,Elegimos esta cata por la exploración guiada de perfumes de autor. Es una experiencia que desarrolla el olfato desde la comparación y el detalle.,Cata guiada de perfumes de autor para descubrir aromas y composiciones.,Cata guiada,Material de muestra,Mayores de 18 años,cultura,experiencia sensorial,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
GOGI Korean BBQ,Parrilla coreana con experiencia BBQ en mesa,gastro,bbq,4.674543701,-74.04824129,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/12261087/pexels-photo-12261087.jpeg,Incluimos esta experiencia por la parrilla coreana en mesa. Es un plan interactivo donde la preparación hace parte del momento.,Parrilla coreana con experiencia BBQ en mesa para compartir.,Cena,Espacio restaurante,Mayores de 10 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),inmediato
Lino Brewing Company SAS,Cata de cerveza artesanal en cervecería,gastro,beer_tasting,4.703251398,-74.1912051,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267684/pexels-photo-1267684.jpeg,Incluimos esta cata por el enfoque en cerveza artesanal dentro de la cervecería. Representa la bebida desde su lugar de producción.,Cata de cerveza artesanal en cervecería para descubrir estilos locales.,Cata guiada,Bebidas incluidas,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
Cerveceria 3 Cordilleras Bogotá,Cata de cerveza artesanal con recorrido,gastro,beer_tasting,4.744462366,-74.04413725,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267684/pexels-photo-1267684.jpeg,Elegimos esta cata por unir recorrido y degustación de cerveza artesanal. Es una experiencia centrada en el proceso cervecero.,Cata de cerveza artesanal con recorrido por espacio de producción.,Cata guiada,Recorrido incluido,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
